étape 1,étape 2,étape 3,étape 4,étape 5,étape 6,étape 7,étape 8,étape 9,étape 10,étape 11,étape 12,étape 13,étape 14,étape 15,étape 16,étape 17,étape 18,étape 19,étape 20,acquisition_year,acquisition_mode,creation_date,domain,adn_complet,adn_simplifie,nbExpos,probaExpoAns,probaEvtsAns,artisteDom,natioArtiste
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Estampe,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Estampe,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Estampe,A,A,,0,0.03333333333333333,étranger,britannique
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Estampe,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Estampe,A,A,,0,0.03333333333333333,français,française
acquisition,exposition,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Peinture,AE,AE,,0.03333333333333333,0.06666666666666667,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Estampe,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1981,Achat en salon,,Estampe,A,A,,0,0.03333333333333333,étranger,japonaise
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Peinture,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,dépot,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Dessin,AD,AD,,0,0.06666666666666667,français,française
acquisition,dépot,,,,,,,,,,,,,,,,,,,1982,Achat,,Peinture,AD,AD,,0,0.06666666666666667,étranger,argentine
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Estampe,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Estampe,A,A,,0,0.03333333333333333,français,française
acquisition,dépot,,,,,,,,,,,,,,,,,,,1982,Achat,,Estampe,AD,AD,,0,0.06666666666666667,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,étranger,belge
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,étranger,polonaise
acquisition,exposition,exposition,exposition,transfert,,,,,,,,,,,,,,,,1982,Achat,,Dessin,AEEET,AET,,0.16666666666666666,0.16666666666666666,français,française
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,AEE,AE,,0.06666666666666667,0.1,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Peinture,A,A,,0,0.03333333333333333,français,française
acquisition,dépot,,,,,,,,,,,,,,,,,,,1982,Achat,,Peinture,AD,AD,,0,0.06666666666666667,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Peinture,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Peinture,A,A,,0,0.03333333333333333,français,française
acquisition,transfert,,,,,,,,,,,,,,,,,,,1982,Achat,,Peinture,AT,AT,,0,0.06666666666666667,français,française
acquisition,dépot,,,,,,,,,,,,,,,,,,,1982,Achat,,Peinture,AD,AD,,0,0.06666666666666667,français,française
acquisition,exposition,,,,,,,,,,,,,,,,,,,1982,Achat,,Peinture,AE,AE,,0.03333333333333333,0.06666666666666667,étranger,turque
acquisition,dépot,transfert,,,,,,,,,,,,,,,,,,1982,Achat,,Peinture,ADT,ADT,,0,0.1,étranger,marocaine
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Peinture,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Peinture,A,A,,0,0.03333333333333333,français,française
acquisition,dépot,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Peinture,AD,AD,,0,0.06666666666666667,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Estampe,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Estampe,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Estampe,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,dépot,transfert,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Estampe,ADT,ADT,,0,0.1,étranger,iranienne (américaine à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,étranger,norvégienne
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,étranger,norvégienne
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,étranger,apatride (soviétique à la naissance)
acquisition,dépot,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,AD,AD,,0,0.06666666666666667,étranger,apatride (soviétique à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,étranger,argentine et française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,étranger,américaine
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française (polonaise à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française (tchèque à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Peinture,A,A,,0,0.03333333333333333,français,française (chilienne à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française depuis 1955 (hongroise (avant 1946) à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Estampe,A,A,,0,0.03333333333333333,étranger,polonaise
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Estampe,A,A,,0,0.03333333333333333,étranger,polonaise et française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française (polonaise à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,1981,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française (américaine à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française (portugaise à la naissance)
acquisition,exposition,exposition,exposition,exposition,dépot,,,,,,,,,,,,,,,1982,Achat,,Peinture,AEEEED,AED,,0.13333333333333333,0.2,français,française et suisse
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1982,Achat,,Peinture,AEE,AE,,0.06666666666666667,0.1,français,française
acquisition,dépot,transfert,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,ADT,ADT,,0,0.1,français,française
acquisition,dépot,,,,,,,,,,,,,,,,,,,1982,Achat,,Peinture,AD,AD,,0,0.06666666666666667,étranger,suisse (française à la naissance)
acquisition,exposition,exposition,dépot,transfert,,,,,,,,,,,,,,,,1983,Achat,,Peinture,AEEDT,AEDT,,0.06666666666666667,0.16666666666666666,étranger,algérienne
acquisition,exposition,dépot,,,,,,,,,,,,,,,,,,1983,Achat,,Peinture,AED,AED,,0.03333333333333333,0.1,étranger,algérienne
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,étranger,américaine
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,étranger,américaine
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,étranger,américaine
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Estampe,A,A,,0,0.03333333333333333,étranger,brésilienne (française, chinoise à la naissance)
acquisition,dépot,transfert,,,,,,,,,,,,,,,,,,1982,Achat,,Estampe,ADT,ADT,,0,0.1,étranger,brésilienne (française, chinoise à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Estampe,A,A,,0,0.03333333333333333,étranger,brésilienne (française, chinoise à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Estampe,A,A,,0,0.03333333333333333,étranger,brésilienne (française, chinoise à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française (argentine à la naissance)
acquisition,exposition,dépot,,,,,,,,,,,,,,,,,,1982,Achat,,Peinture,AED,AED,,0.03333333333333333,0.1,français,française
acquisition,dépot,,,,,,,,,,,,,,,,,,,1982,Don,,Dessin,AD,AD,,0,0.06666666666666667,étranger,polonaise
acquisition,dépot,exposition,,,,,,,,,,,,,,,,,,1982,Don,,Dessin,ADE,ADE,,0.03333333333333333,0.1,étranger,polonaise
acquisition,dépot,exposition,,,,,,,,,,,,,,,,,,1982,Don,,Dessin,ADE,ADE,,0.03333333333333333,0.1,étranger,polonaise
acquisition,dépot,,,,,,,,,,,,,,,,,,,1980,Achat,,Peinture,AD,AD,,0,0.06666666666666667,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Estampe,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Estampe,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Estampe,A,A,,0,0.03333333333333333,français,française (polonaise à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française depuis 1964 (chinoise à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Objet,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Estampe,A,A,,0,0.03333333333333333,français,française (suédoise à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Estampe,A,A,,0,0.03333333333333333,français,française (suédoise à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Estampe,A,A,,0,0.03333333333333333,français,française (suédoise à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française (polonaise à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française (polonaise à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1981,Achat en salon,,Peinture,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Dessin,A,A,,0,0.03333333333333333,français,française (hongroise (avant 1946) à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Peinture,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Peinture,A,A,,0,0.03333333333333333,étranger,espagnole
acquisition,dépot,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Peinture,AD,AD,,0,0.06666666666666667,étranger,camerounaise
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Peinture,A,A,,0,0.03333333333333333,étranger,japonaise
acquisition,dépot,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Peinture,AD,AD,,0,0.06666666666666667,étranger,espagnole
acquisition,dépot,,,,,,,,,,,,,,,,,,,1984,Achat,,Estampe,AD,AD,,0,0.06666666666666667,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1983,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Peinture,A,A,,0,0.03333333333333333,français,française (allemande à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,1983,Achat,,Dessin,A,A,,0,0.03333333333333333,étranger,polonaise
acquisition,dépot,,,,,,,,,,,,,,,,,,,1983,Achat,,Peinture,AD,AD,,0,0.06666666666666667,français,française
acquisition,exposition,,,,,,,,,,,,,,,,,,,1983,Achat,,Photographie,AE,AE,,0.03333333333333333,0.06666666666666667,étranger,américaine (française, tchèque à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,1983,Achat,,Peinture,A,A,,0,0.03333333333333333,français,française
acquisition,exposition,,,,,,,,,,,,,,,,,,,1983,Achat,,Peinture,AE,AE,,0.03333333333333333,0.06666666666666667,étranger,hongroise (avant 1946)
acquisition,exposition,exposition,exposition,exposition,transfert,exposition,,,,,,,,,,,,,,1983,Achat,,Estampe,AEEEETE,AETE,,0.16666666666666666,0.23333333333333334,étranger,allemande
acquisition,dépot,exposition,exposition,,,,,,,,,,,,,,,,,1983,Achat,,Peinture,ADEE,ADE,,0.06666666666666667,0.13333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1983,Achat,,Peinture,A,A,,0,0.03333333333333333,français,française depuis 1986 (grecque à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,1983,Achat,,Peinture,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1983,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1983,Achat,,Objet,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Estampe,A,A,,0,0.03333333333333333,étranger,américaine et française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Peinture,A,A,,0,0.03333333333333333,français,française
acquisition,transfert,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Peinture,AT,AT,,0,0.06666666666666667,français,française
acquisition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,transfert,,,,,,,,,,,,1982,Achat,,Peinture,AEEEEEEET,AET,,0.23333333333333334,0.3,étranger,espagnole
acquisition,exposition,,,,,,,,,,,,,,,,,,,1983,Achat,,Peinture,AE,AE,,0.03333333333333333,0.06666666666666667,étranger,italienne
acquisition,dépot,,,,,,,,,,,,,,,,,,,1983,Achat,,Peinture,AD,AD,,0,0.06666666666666667,français,française
acquisition,exposition,,,,,,,,,,,,,,,,,,,1983,Achat,,Peinture,AE,AE,,0.03333333333333333,0.06666666666666667,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1983,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Estampe,A,A,,0,0.03333333333333333,français,française
acquisition,transfert,,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,AT,AT,,0,0.06666666666666667,étranger,belge (allemande (avant 1949) à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Estampe,A,A,,0,0.03333333333333333,français,française
acquisition,dépot,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Peinture,AD,AD,,0,0.06666666666666667,français,française
acquisition,exposition,dépot,,,,,,,,,,,,,,,,,,1983,Achat,,Peinture,AED,AED,,0.03333333333333333,0.1,étranger,sénégalaise
acquisition,,,,,,,,,,,,,,,,,,,,1983,Achat en salon,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1983,Achat en salon,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,transfert,,,,,,,,,,,,,,,,,,,1983,Achat,,Dessin,AT,AT,,0,0.06666666666666667,français,française
acquisition,dépot,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Dessin,AD,AD,,0,0.06666666666666667,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1983,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,exposition,exposition,dépot,,,,,,,,,,,,,,,,,1983,Achat,,Peinture,AEED,AED,,0.06666666666666667,0.13333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1983,Achat,,Dessin,A,A,,0,0.03333333333333333,étranger,italienne
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Estampe,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Estampe,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1982,Achat en salon,,Estampe,A,A,,0,0.03333333333333333,français,française
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1983,Achat,,Peinture,AEEEE,AE,,0.16666666666666666,0.16666666666666666,français,française (sud-africaine à la naissance)
acquisition,exposition,dépot,,,,,,,,,,,,,,,,,,1982,Achat,,Dessin,AED,AED,,0.03333333333333333,0.1,français,française
acquisition,exposition,dépot,,,,,,,,,,,,,,,,,,1983,Achat,,Peinture,AED,AED,,0.03333333333333333,0.1,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1983,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1983,Achat,,Dessin,A,A,,0,0.03333333333333333,étranger,suédoise
acquisition,,,,,,,,,,,,,,,,,,,,1983,Achat,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1983,Achat,,Dessin,A,A,,0,0.03333333333333333,étranger,iranienne
acquisition,dépot,,,,,,,,,,,,,,,,,,,1983,Achat,,Peinture,AD,AD,,0,0.06666666666666667,français,française
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1983,Achat,,Dessin,AEE,AE,,0.06666666666666667,0.1,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1983,Achat,,Peinture,A,A,,0,0.03333333333333333,français,française
acquisition,exposition,exposition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,1983,Achat,,Peinture,AEEEEEE,AE,,0.2,0.23333333333333334,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1983,Achat,,Peinture,A,A,,0,0.03333333333333333,français,française
acquisition,exposition,dépot,,,,,,,,,,,,,,,,,,1983,Achat,,Peinture,AED,AED,,0.03333333333333333,0.1,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1983,Achat,,Peinture,A,A,,0,0.03333333333333333,français,française
